/class/@label;/class/aliases/alias/@title
限售股份(其他内资持股合计);
单季度.经营性应收项目的减少;单季度经营性应收项目的减少
单季度.经营性应收项目的减少;
单季度.各种证券负债的增加(减减少);单季度各种证券负债的增加(减减少)
单季度.各种证券负债的增加(减减少);
吸收投资所收到的现金;
b股最后交易日;
新闻;消息
新闻;相关资讯
新闻;要闻
新闻;动态
预测每股收益中值;
信托公司持股数量;
月开盘价;开盘价
月开盘价;
融券偿还量;
单季度.受托客户资产管理业务净收入;单季度受托客户资产管理业务净收入
单季度.受托客户资产管理业务净收入;
融资融券余额;融资融券金额
融资融券余额;
一般法人持股数量;
利润总额(同比增长率);利润总额同比增长率
利润总额(同比增长率);利润总额增长率
利润总额(同比增长率);利润总额
利润总额(同比增长率);
单季度.处置固定资产、无形资产和其他长期资产的损失;单季度处置固定资产、无形资产和其他长期资产的损失
单季度.处置固定资产、无形资产和其他长期资产的损失;单季度.处置固定无形和其他长期资产的损失(减收益)
单季度.处置固定资产、无形资产和其他长期资产的损失;
社保基金持股比例;社保持股比例
社保基金持股比例;社保基金持仓比例
社保基金持股比例;社保基金持股
社保基金持股比例;社保持仓占比
社保基金持股比例;社保基金
社保基金持股比例;
分保费收入;
息税前利润／营业总收入;息税前利润
息税前利润／营业总收入;
上市首日成交量;
其他营业收入;
周成交量;
周振幅;振幅
周振幅;
违规担保总额;
评级买入家数;推荐买入家数
评级买入家数;评级
评级买入家数;
支付手续费的现金;
预测营业利润平均值;
平均收益率;
保荐机构;保荐人
保荐机构;保荐上市
保荐机构;
预测每股现金流(cps)标准差;
单季度.支付的定期存款;单季度支付的定期存款
单季度.支付的定期存款;
应收保费;
董事征集投票权起始日;
固定资产净额;
国资委批准日期;
单季度.扣除非经常性损益后的净利润环比增长率;单季度扣除非经常性损益后的净利润环比增长率
单季度.扣除非经常性损益后的净利润环比增长率;单季度.扣除非经常损益后的净利润环比增长率
单季度.扣除非经常性损益后的净利润环比增长率;
拆放金融性公司;
自然人发起人股;
融资余额;
未决赔款准备金;
经营活动净收益／利润总额;经营活动净收益/利润总额
经营活动净收益／利润总额;
单季度.营业外支出;单季度营业外支出
单季度.营业外支出;
增发上市日;增发日期
增发上市日;
应收分保未决赔款准备金;
委托贷款;
首发实际募集资金;实际募集资金额
首发实际募集资金;
汇率变动对现金的影响;
定向配售数量;
上市首日收盘价;首日收盘价
上市首日收盘价;上市首日价格
上市首日收盘价;上市首日的收盘价
上市首日收盘价;
有形资产;
未清偿可转债总量;
应收分保合同准备金;
流通股东每10股实际获得现金数;
每股经营活动产生的现金流量净额(同比增长率);每股经营活动产生的现金流量净额同比增长率
每股经营活动产生的现金流量净额(同比增长率);每股经营活动产生的现金流量净额
每股经营活动产生的现金流量净额(同比增长率);每股经营性现金流量同比增长率
每股经营活动产生的现金流量净额(同比增长率);
单季度.金融机构往来收入;单季度金融机构往来收入
单季度.金融机构往来收入;
主营业务利润;
网下超额认购倍数;
预测总资产收益率(roa)最大值;
应付职工薪酬;支付给职工的工资
应付职工薪酬;员工薪酬
应付职工薪酬;
单季度.租赁收入;单季度租赁收入
单季度.租赁收入;
资产负债率;资产负责率
资产负债率;举债经营比率
资产负债率;净资产负债率
资产负债率;总负债比率
资产负债率;总负债率
资产负债率;总资产负债率
资产负债率;负债比率
资产负债率;负债率
资产负债率;财务杠杆
资产负债率;资产负债
资产负债率;资产负债比
资产负债率;资产负债比例
资产负债率;资产负债比率
资产负债率;资金产负债率
资产负债率;
单季度.取得投资收益收到的现金;单季度取得投资收益收到的现金
单季度.取得投资收益收到的现金;
预测总资产收益率(roa)最小值;预测总资产收益率最小值
预测总资产收益率(roa)最小值;
基本每股收益;净利润收益
基本每股收益;每股收益
基本每股收益;每股盈利
基本每股收益;
预测总资产收益率(roa)中值;预测总资产收益率中值
预测总资产收益率(roa)中值;
n日振幅;
网下发行数量;
证券事务代表薪酬;
预测每股股利(dps)中值;预测每股股利中值
预测每股股利(dps)中值;
发行结果公告日;
备付金比例(人民币);人民币备付金比例
备付金比例(人民币);
价值变动净收益;
流通股东名称;股东名称
流通股东名称;流通股东
流通股东名称;
营业总成本;
实收资本(或股本);
收取的租金;
现金及现金等价物净增加额;现金流量表.现金及现金等价物净增加额
现金及现金等价物净增加额;经营性净现金流
现金及现金等价物净增加额;总现金流入
现金及现金等价物净增加额;现金净流量
现金及现金等价物净增加额;现金及现金等价物增加额
现金及现金等价物净增加额;现金流
现金及现金等价物净增加额;现金流量
现金及现金等价物净增加额;
本年利润;
资本充足率;
户均持股数季度增长率;户均持股数量
户均持股数季度增长率;
发行债券收到的现金;
应交增值税-本期已交数;
单季度.固定资产折旧、油气资产折耗、生产性生物资产折旧;单季度固定资产折旧、油气资产折耗、生产性生物资产折旧
单季度.固定资产折旧、油气资产折耗、生产性生物资产折旧;
其他流动资产(合计平衡项目);
公允价值变动损失;公允价值变化
公允价值变动损失;公允价值变动
公允价值变动损失;公允价值变动损益
公允价值变动损失;
各种证券资产的减少(减增加);
应收出口退税;
支付的定期存款;
流动负债合计;短期负债
流动负债合计;流动负债
流动负债合计;
单季度.每股收益eps;单季度每股收益eps
单季度.每股收益eps;单季度.每股收益
单季度.每股收益eps;
月最高价;最高价
月最高价;
利润总额(ttm);
网下向老股东优先配售数量;
单季度.筹资活动现金流出差额(特殊报表科目);单季度筹资活动现金流出差额(特殊报表科目)
单季度.筹资活动现金流出差额(特殊报表科目);
单季度.间接法.现金净增加额差额(特殊报表科目);单季度间接法现金净增加额差额(特殊报表科目)
单季度.间接法.现金净增加额差额(特殊报表科目);
非流动负债差额(合计平衡科目);
经营活动现金流出差额(特殊报表科目);
单季度.经营活动产生的现金流量净额差额(合计平衡项目);单季度经营活动产生的现金流量净额差额(合计平衡项目)
单季度.经营活动产生的现金流量净额差额(合计平衡项目);
增发发行对象;
非流动资产差额(合计平衡科目);
筹资活动现金流入差额(特殊报表科目);
营业总成本差额(合计平衡项目);
网下申购资金退款日;
股东权益差额(特殊报表科目);
单季度.筹资活动现金流入差额(合计平衡项目);单季度筹资活动现金流入差额(合计平衡项目)
单季度.筹资活动现金流入差额(合计平衡项目);
单季度.利润总额差额(合计平衡项目);单季度利润总额差额(合计平衡项目)
单季度.利润总额差额(合计平衡项目);
流动负债差额(特殊报表科目);
流动负债差额(合计平衡科目);
投资活动现金流入差额(特殊报表科目);
单季度.筹资活动产生的现金流量净额差额(合计平衡项目);单季度筹资活动产生的现金流量净额差额(合计平衡项目)
单季度.筹资活动产生的现金流量净额差额(合计平衡项目);
单季度.营业总成本差额(特殊报表科目);单季度营业总成本差额(特殊报表科目)
单季度.营业总成本差额(特殊报表科目);
承销保荐费用;承销费用
承销保荐费用;
单季度.经营活动现金流入差额(合计平衡项目);单季度经营活动现金流入差额(合计平衡项目)
单季度.经营活动现金流入差额(合计平衡项目);
单季度.投资活动现金流出差额(特殊报表科目);单季度投资活动现金流出差额(特殊报表科目)
单季度.投资活动现金流出差额(特殊报表科目);
营业总收入差额(特殊报表科目);
营业利润差额(合计平衡项目);
定向增发实际价格相对基准价格比例;
定向增发;
定向增发股份变动日期;
经营活动现金流入差额(合计平衡项目);
网下申购定金缴款日;
利润总额差额(特殊报表科目);
营业总成本差额(特殊报表科目);
经营活动产生的现金流量净额差额(合计平衡项目);
单季度.筹资活动现金流入差额(特殊报表科目);单季度筹资活动现金流入差额(特殊报表科目)
单季度.筹资活动现金流入差额(特殊报表科目);
单季度.经营活动现金流出差额(合计平衡项目);单季度经营活动现金流出差额(合计平衡项目)
单季度.经营活动现金流出差额(合计平衡项目);
增发实际募集资金净额;增发实际募集资金
增发实际募集资金净额;
